code,name,legacyCodes,scene,domain,metricType,unit,aggregation,direction,definition,formula,sourceIds,sourceLocators,provenanceLevel,reviewStatus,reviewDecision,reviewComment
CNB337,数字渠道交易笔数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,笔,COUNT,CONTEXT_DEPENDENT,统计数字渠道交易笔数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB338,数字渠道交易金额,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,万元,SUM,CONTEXT_DEPENDENT,统计数字渠道交易金额在指定期间或时点的报告值，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB339,手机银行交易笔数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,笔,COUNT,CONTEXT_DEPENDENT,统计手机银行交易笔数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB340,手机银行交易金额,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,万元,SUM,CONTEXT_DEPENDENT,统计手机银行交易金额在指定期间或时点的报告值，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB341,线上理财销售额,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,万元,SUM,CONTEXT_DEPENDENT,统计线上理财销售额在指定期间或时点的报告值，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB342,线上贷款申请数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,笔,COUNT,CONTEXT_DEPENDENT,统计线上贷款申请数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB343,线上贷款放款额,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,万元,SUM,CONTEXT_DEPENDENT,统计线上贷款放款额在指定期间或时点的报告值，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB344,线上开户数,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,户,COUNT,CONTEXT_DEPENDENT,统计线上开户数对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB345,线上客户服务量,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,次,COUNT,CONTEXT_DEPENDENT,统计线上客户服务量对应对象在指定期间或时点的数量，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验去重和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB346,线上渠道交易占比,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,%,RATIO,HIGHER_IS_BETTER,统计线上渠道交易占比的报告比例，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB347,手机银行月活率,,CUSTOMER_MARKETING,digital_channel_service_usage,DERIVED,%,RATIO,CONTEXT_DEPENDENT,以手机银行月活客户数与手机银行注册客户数按百分比口径计算手机银行月活率，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验精确公式与适用范围。,"{""expression"": ""手机银行月活客户数 / 手机银行注册客户数 * 100"", ""operands"": [""CNB331"", ""CNB285""], ""operation"": ""DIVIDE_PERCENT""}",CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB348,数字渠道服务可用率,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,%,RATIO,HIGHER_IS_BETTER,统计数字渠道服务可用率的报告比例，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB349,数字渠道平均响应时长,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,毫秒,AVG,LOWER_IS_BETTER,统计数字渠道平均响应时长在指定期间或时点的报告值，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB350,数字渠道故障时长,,CUSTOMER_MARKETING,digital_channel_service_usage,BASE,分钟,COUNT,LOWER_IS_BETTER,统计数字渠道故障时长在指定期间或时点的报告值，用于衡量手机银行、网银和数字渠道的用户、交易、销售与服务质量；正式发布前须核验范围、计量基础和时间口径。,,CCB-ANNUAL-REPORT-2024|ICBC-ANNUAL-REPORT-2024|PBC-JRT-0076-SERIES,线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验|线上渠道、移动金融与支付交易披露主题，具体章节待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB351,消费投诉受理量,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,BASE,件,COUNT,LOWER_IS_BETTER,统计消费投诉受理量对应对象在指定期间或时点的数量，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；正式发布前须核验去重和时间口径。,,SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB352,消费投诉办结量,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,BASE,件,COUNT,LOWER_IS_BETTER,统计消费投诉办结量对应对象在指定期间或时点的数量，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；正式发布前须核验去重和时间口径。,,SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB353,投诉办结率,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,DERIVED,%,RATIO,HIGHER_IS_BETTER,以消费投诉办结量与消费投诉受理量按百分比口径计算投诉办结率，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；正式发布前须核验精确公式与适用范围。,"{""expression"": ""消费投诉办结量 / 消费投诉受理量 * 100"", ""operands"": [""CNB352"", ""CNB351""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB354,投诉按时办结量,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,BASE,件,COUNT,LOWER_IS_BETTER,统计投诉按时办结量对应对象在指定期间或时点的数量，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；正式发布前须核验去重和时间口径。,,SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB355,投诉按时办结率,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,DERIVED,%,RATIO,HIGHER_IS_BETTER,以投诉按时办结量与消费投诉受理量按百分比口径计算投诉按时办结率，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；正式发布前须核验精确公式与适用范围。,"{""expression"": ""投诉按时办结量 / 消费投诉受理量 * 100"", ""operands"": [""CNB354"", ""CNB351""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB356,重复投诉量,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,BASE,件,COUNT,LOWER_IS_BETTER,统计重复投诉量对应对象在指定期间或时点的数量，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；正式发布前须核验去重和时间口径。,,SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB357,重大投诉量,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,BASE,件,COUNT,LOWER_IS_BETTER,统计重大投诉量对应对象在指定期间或时点的数量，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；正式发布前须核验去重和时间口径。,,SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB358,客户满意度,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,BASE,%,RATIO,HIGHER_IS_BETTER,统计客户满意度的报告比例，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB359,客服人工接通率,,CUSTOMER_MARKETING,complaint_satisfaction_service_quality,BASE,%,RATIO,HIGHER_IS_BETTER,统计客服人工接通率的报告比例，用于衡量投诉受理和处理、满意度、客服接通及一次解决效果；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,SAMR-JRT-0169-2018|NFRA-COMPLAINT-MANAGEMENT-2020,投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验|投诉分类、受理、办结、分析和服务质量主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
